2026-02-02 00:22:24,752 [bot] ERROR: DISCORD_BOT_TOKEN missing.
2026-02-02 00:58:09,528 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219874/users?limit=100&sortOrder=Asc&cursor=eyJrZXkiOiJpZF8yendBQUFZb0NhT2dkenhjSnVLNVpMWENkIiwic29ydE9yZGVyIjoiQXNjIiwicGFnaW5nRGlyZWN0aW9uIjoiRm9yd2FyZCIsInBhZ2VOdW1iZXIiOjEsImRpc2NyaW1pbmF0b3IiOiJncm91cElkOjEwMjYxMDIzcm9sZVNldElkOjYxMjE5ODc0IiwiY291bnQiOjEwMH0KYWY0ZjRlNzFhOTc2MThlZTAzNjA3N2E2OTZmMGM0MTY4MDc0YjMwNzdjNjg0ZWIzOTU3ZTA5NzhkZDBmYjZjZQ=='
2026-02-02 00:58:09,545 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/89716775/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,546 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/89635960/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,548 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61911398/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,550 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063938/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,551 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063949/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,553 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/84741341/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,555 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063963/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,556 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064002/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,558 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064038/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,559 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/78067555/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,560 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/71902502/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,561 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064135/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:09,562 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219872/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,497 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219875/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,499 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219874/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,501 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61221330/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,502 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/78427215/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,503 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61911341/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,505 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61221274/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,507 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222552/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,508 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222193/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,510 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222134/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,512 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222531/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,514 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61221017/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,516 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222504/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,518 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219873/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,519 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222063/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,521 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/89716775/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,523 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/89635960/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,525 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61911398/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,526 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063938/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,528 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063949/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,529 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/84741341/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,530 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063963/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,532 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064002/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,534 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064038/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,535 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/78067555/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,536 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/71902502/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,538 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064135/users?limit=100&sortOrder=Asc'
2026-02-02 00:58:34,539 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219872/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,680 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219874/users?limit=100&sortOrder=Asc&cursor=eyJrZXkiOiJpZF8yendBQUFZb0NTY1NMendmUkU4U2lGYkJPIiwic29ydE9yZGVyIjoiQXNjIiwicGFnaW5nRGlyZWN0aW9uIjoiRm9yd2FyZCIsInBhZ2VOdW1iZXIiOjEsImRpc2NyaW1pbmF0b3IiOiJncm91cElkOjEwMjYxMDIzcm9sZVNldElkOjYxMjE5ODc0IiwiY291bnQiOjEwMH0KZTMxMTg5OWJkZjRlYTVhYjVmZmM0OGM0MjU2NTczMjYxOWIwMGVmOTNhMTdhMjA0MzY2ZGQ3ZGU4NWY1NzFmNw=='
2026-02-02 01:01:26,686 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61911341/users?limit=100&sortOrder=Asc&cursor=eyJrZXkiOiJpZF8yendBQUFZb0I1TVJWenhlRGM1V1dMdXYtIiwic29ydE9yZGVyIjoiQXNjIiwicGFnaW5nRGlyZWN0aW9uIjoiRm9yd2FyZCIsInBhZ2VOdW1iZXIiOjEsImRpc2NyaW1pbmF0b3IiOiJncm91cElkOjEwMjYxMDIzcm9sZVNldElkOjYxOTExMzQxIiwiY291bnQiOjEwMH0KN2JlMTI4Yzk0NWM3MzJjNjA0ZTQyMTA4N2Q2YjU5MmU2ZjljY2EwMzM0ODg0N2JkMGI0MTg5NjQ4YTVjODUxYQ=='
2026-02-02 01:01:26,688 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61221274/users?limit=100&sortOrder=Asc&cursor=eyJrZXkiOiJpZF8yendBQUFZb0NlYnlaenoxaWduRGJiVUZ0Iiwic29ydE9yZGVyIjoiQXNjIiwicGFnaW5nRGlyZWN0aW9uIjoiRm9yd2FyZCIsInBhZ2VOdW1iZXIiOjEsImRpc2NyaW1pbmF0b3IiOiJncm91cElkOjEwMjYxMDIzcm9sZVNldElkOjYxMjIxMjc0IiwiY291bnQiOjEwMH0KZDgwNmUyOWRkNjFjMmEwYTg3OGRjYjU0OTc2NDdjZWJkY2ZkNDVhNWYzMTFiMDQxMjM2NmYyOTRjYzFkZThmYQ=='
2026-02-02 01:01:26,689 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222552/users?limit=100&sortOrder=Asc&cursor=eyJrZXkiOiJpZF8yendBQUFZb0lOano0enlkT3JHV3U3S0VBIiwic29ydE9yZGVyIjoiQXNjIiwicGFnaW5nRGlyZWN0aW9uIjoiRm9yd2FyZCIsInBhZ2VOdW1iZXIiOjEsImRpc2NyaW1pbmF0b3IiOiJncm91cElkOjEwMjYxMDIzcm9sZVNldElkOjYxMjIyNTUyIiwiY291bnQiOjEwMH0KMGNkNzdkY2E4NGQ2MTMxMTFhODdjZGUyODRhZDQ4M2U4NTk2NWE3YjJkNzFhOTU5OTQ5ZTZmODBjMDhmZDg1Zg=='
2026-02-02 01:01:26,691 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222193/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,692 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222134/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,693 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222531/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,695 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61221017/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,696 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222504/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,697 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219873/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,698 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61222063/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,700 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/89716775/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,701 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/89635960/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,702 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61911398/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,704 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063938/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,705 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063949/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,706 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/84741341/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,707 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63063963/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,708 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064002/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,710 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064038/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,711 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/78067555/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,712 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/71902502/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,713 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/63064135/users?limit=100&sortOrder=Asc'
2026-02-02 01:01:26,714 [bot] ERROR: Role task failed: 429, message='Too Many Requests', url='https://groups.roproxy.com/v1/groups/10261023/roles/61219872/users?limit=100&sortOrder=Asc'
